participant.id_in_session,participant_code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,round_number,player.series_round,player.session_name,condition,player.block_order,player.trade_payoff,player.payable_round,data_available,pay_for_data,player.ack_brokerage_fee,round_type,investment_amount,return_forecast,forecast_confidence,belief_informative,belief_confidence,realized_return,informative,investment_payoff,cumulative_bonuses,round_payoff,player.self_assesment,group.id_in_subsession,subsession.round_number,subsession.training,session_code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,treated,paid_round
30,92y585sb,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:32.444838,1,,,122.81,30,,86.04,20,5,,treatment,,0.0,6,1,1.0,,paid_data,90.0,7.5,4.0,1.0,5.0,-11.0647641062684,1.0,85.04,23.0,86.04,,1,20,0,9vfoiax5,,,,,0,1,1
31,ki9t1ots,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:33.838151,1,,,113.81,31,,100.44,20,16,,treatment,,0.0,19,0,0.0,,paid_data,7.0,-4.0,3.0,,,6.32159774566318,1.0,100.44,10.0,100.44,,1,20,0,9vfoiax5,,,,,0,1,1
32,8ygvklh3,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:35.859366,1,,,149.01,32,,114.09,20,18,,treatment,,0.0,17,1,1.0,,paid_data,95.0,22.0,4.0,0.0,5.0,17.9942787562462,0.0,112.09,17.0,114.09,,1,20,0,9vfoiax5,,,,,0,1,1
33,j6pfvo4x,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:41.745324,1,,,129.0,33,,100.6,20,18,,treatment,,0.0,13,1,1.0,,paid_data,20.0,18.0,1.0,0.0,2.0,17.9942787562462,0.0,98.6,16.0,100.6,,1,20,0,9vfoiax5,,,,,0,1,1
34,mrwqmc94,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:49.104405,1,,,140.54,34,,97.0,20,20,,treatment,,0.0,8,1,1.0,,paid_data,0.0,-12.0,4.0,1.0,5.0,-8.79848578409706,1.0,95.0,21.0,97.0,,1,20,0,9vfoiax5,,,,,0,1,1
35,8lotxa0v,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:05:04.989442,1,,,142.84,35,,120.45,20,19,,treatment,,0.0,19,0,0.0,,paid_data,75.0,15.0,3.0,,,27.2611152781865,0.0,120.45,8.0,120.45,,1,20,0,9vfoiax5,,,,,0,1,1
36,zy0t07g5,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:05:06.605976,1,,,137.36,36,,101.0,20,6,,treatment,,0.0,6,1,1.0,,free_data,0.0,0.0,4.0,0.0,2.0,22.4078126217597,0.0,100.0,17.0,101.0,,1,20,0,9vfoiax5,,,,,0,1,0
37,zs0yllk7,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:07:16.492104,1,,,113.91,37,,90.47,20,7,,treatment,,0.0,3,1,1.0,,paid_data,95.0,40.0,1.0,0.0,1.0,-4.77007384032043,1.0,90.47,14.0,90.47,,1,20,0,9vfoiax5,,,,,0,1,1
38,9ozs75r2,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:07:56.656898,1,,,107.53,38,,113.72,20,19,,treatment,,0.0,19,1,1.0,,paid_data,65.0,25.0,4.0,1.0,4.0,27.2611152781865,0.0,112.72,10.0,113.72,,1,20,0,9vfoiax5,,,,,0,1,1
39,nn4f2puj,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:14:35.491322,1,,,117.76,39,,104.0,20,18,,treatment,,0.0,14,1,1.0,,paid_data,50.0,-10.0,3.0,1.0,3.0,17.9942787562462,0.0,104.0,11.0,104.0,,1,20,0,9vfoiax5,,,,,0,1,1
