participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.inner_round_number,player.session_name,player.condition,player.block_order,player.trade_payoff,player.payable_round,player.data_available,player.pay_for_data,player.ack_brokerage_fee,player.round_type,player.investment_amount,player.return_forecast,player.telemetry_payload,player.imbalance_informative,player.realized_return,player.imbalance_was_informative,player.investment_payoff,player.cumulative_bonuses,player.round_payoff,player.self_assesment,subsession.training,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
39,zug74087,,0,0,52,,,,0,,,0.0,39,,0.0,3,,treatment,,0.0,7,0,,,paid_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
40,nm8h5pcd,,0,0,52,,,,0,,,0.0,40,,0.0,3,,treatment,,0.0,5,0,,,paid_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
41,08epvjnd,,0,0,52,,,,0,,,0.0,41,,0.0,3,,control,,0.0,13,1,,,free_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
42,v3fezz6w,,0,0,52,,,,0,,,0.0,42,,0.0,3,,treatment,,0.0,9,0,,,paid_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
43,1gkl8bly,,0,0,52,,,,0,,,0.0,43,,0.0,3,,treatment,,0.0,9,0,,,paid_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
44,t83zwlpl,,0,0,52,,,,0,,,0.0,44,,0.0,3,,treatment,,0.0,8,0,,,paid_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
45,8dkn4djx,,0,0,52,,,,0,,,0.0,45,,0.0,3,,control,,0.0,11,1,,,free_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
46,8mlria88,,0,0,52,,,,0,,,0.0,46,,0.0,3,,treatment,,0.0,14,0,,,paid_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
47,dhrfg6h1,,0,0,52,,,,0,,,0.0,47,,0.0,3,,treatment,,0.0,10,0,,,paid_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
48,aizaiccw,,0,0,52,,,,0,,,0.0,48,,0.0,3,,treatment,,0.0,5,0,,,paid_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
49,n0xuc51m,,0,0,52,,,,0,,,0.0,49,,0.0,3,,control,,0.0,3,1,,,free_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
50,grm1gijl,,0,0,52,,,,0,,,0.0,50,,0.0,3,,treatment,,0.0,9,0,,,paid_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
51,1nq6xl1g,,0,0,52,,,,0,,,0.0,51,,0.0,3,,treatment,,0.0,3,0,,,paid_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
52,pjw7p9xa,,0,0,52,,,,0,,,0.0,52,,0.0,3,,treatment,,0.0,13,0,,,paid_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
53,4ublzn4i,,0,0,52,,,,0,,,0.0,53,,0.0,3,,control,,0.0,3,1,,,free_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
54,ilkjhr3q,,0,0,52,,,,0,,,0.0,54,,0.0,3,,treatment,,0.0,7,0,,,paid_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
55,drr2l1y2,,0,0,52,,,,0,,,0.0,55,,0.0,3,,treatment,,0.0,4,0,,,paid_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
56,sl9rwc5a,,0,0,52,,,,0,,,0.0,56,,0.0,3,,treatment,,0.0,8,0,,,paid_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
57,x2hsj5c7,,0,0,52,,,,0,,,0.0,57,,0.0,3,,control,,0.0,10,1,,,free_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
58,rflqbjbn,,0,0,52,,,,0,,,0.0,58,,0.0,3,,treatment,,0.0,6,0,,,paid_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
59,4towf002,,0,0,52,,,,0,,,0.0,59,,0.0,3,,treatment,,0.0,13,0,,,paid_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
60,umgvbobn,,0,0,52,,,,0,,,0.0,60,,0.0,3,,treatment,,0.0,8,0,,,paid_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
61,3wf5h1tk,,0,0,52,,,,0,,,0.0,61,,0.0,3,,control,,0.0,13,1,,,free_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
62,rf8acz5y,,0,0,52,,,,0,,,0.0,62,,0.0,3,,treatment,,0.0,13,0,,,paid_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
63,fo6e43rt,,0,0,52,,,,0,,,0.0,63,,0.0,3,,treatment,,0.0,5,0,,,paid_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
64,520qxzdd,,0,0,52,,,,0,,,0.0,64,,0.0,3,,treatment,,0.0,10,0,,,paid_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
65,cl27subt,,0,0,52,,,,0,,,0.0,65,,0.0,3,,control,,0.0,7,1,,,free_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
66,3lb9k5cs,,0,0,52,,,,0,,,0.0,66,,0.0,3,,treatment,,0.0,8,0,,,paid_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
67,4rgajsff,,0,0,52,,,,0,,,0.0,67,,0.0,3,,treatment,,0.0,12,0,,,paid_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
68,pzjrs995,,0,0,52,,,,0,,,0.0,68,,0.0,3,,treatment,,0.0,12,0,,,paid_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
69,cabysv2o,,0,0,52,,,,0,,,0.0,69,,0.0,3,,control,,0.0,11,1,,,free_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
70,t6n91ndd,,0,0,52,,,,0,,,0.0,70,,0.0,3,,treatment,,0.0,8,0,,,paid_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
71,1xy6a3bl,,0,0,52,,,,0,,,0.0,71,,0.0,3,,treatment,,0.0,14,0,,,paid_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
72,np778ny0,,0,0,52,,,,0,,,0.0,72,,0.0,3,,treatment,,0.0,7,0,,,paid_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
73,3nirtiy3,,0,0,52,,,,0,,,0.0,73,,0.0,3,,control,,0.0,12,1,,,free_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
74,rrcku73e,,0,0,52,,,,0,,,0.0,74,,0.0,3,,treatment,,0.0,11,0,,,paid_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
75,rq5o6yy9,,0,0,52,,,,0,,,0.0,75,,0.0,3,,treatment,,0.0,10,0,,,paid_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
76,1o8fzppx,,0,0,52,,,,0,,,0.0,76,,0.0,3,,treatment,,0.0,7,0,,,paid_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
77,9d0lmchq,,0,0,52,,,,0,,,0.0,77,,0.0,3,,control,,0.0,3,1,,,free_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
78,qtuns9ly,,0,0,52,,,,0,,,0.0,78,,0.0,3,,treatment,,0.0,10,0,,,paid_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
79,coht1pju,,0,0,52,,,,0,,,0.0,79,,0.0,3,,treatment,,0.0,9,0,,,paid_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
80,yjww94e3,,0,0,52,,,,0,,,0.0,80,,0.0,3,,treatment,,0.0,4,0,,,paid_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
81,hdt61z5b,,0,0,52,,,,0,,,0.0,81,,0.0,3,,control,,0.0,13,1,,,free_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
82,kob5i3fy,,0,0,52,,,,0,,,0.0,82,,0.0,3,,treatment,,0.0,11,0,,,paid_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
83,dzbltg0f,,0,0,52,,,,0,,,0.0,83,,0.0,3,,treatment,,0.0,8,0,,,paid_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
84,ns7y85dr,,0,0,52,,,,0,,,0.0,84,,0.0,3,,treatment,,0.0,10,0,,,paid_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
85,wh0otid1,,0,0,52,,,,0,,,0.0,85,,0.0,3,,control,,0.0,3,1,,,free_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
86,d99gscif,,0,0,52,,,,0,,,0.0,86,,0.0,3,,treatment,,0.0,14,0,,,paid_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
87,91fnlvbj,,0,0,52,,,,0,,,0.0,87,,0.0,3,,treatment,,0.0,4,0,,,paid_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
88,hd8fnqn5,,0,0,52,,,,0,,,0.0,88,,0.0,3,,treatment,,0.0,4,0,,,paid_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
89,vk3l9b1a,,0,0,52,,,,0,,,0.0,89,,0.0,3,,control,,0.0,10,1,,,free_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
90,xxzlqtye,,0,0,52,,,,0,,,0.0,90,,0.0,3,,treatment,,0.0,10,0,,,paid_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
91,bayiwnyk,,0,0,52,,,,0,,,0.0,91,,0.0,3,,treatment,,0.0,5,0,,,paid_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
92,3g103kap,,0,0,52,,,,0,,,0.0,92,,0.0,3,,treatment,,0.0,3,0,,,paid_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
93,1hwait4b,,0,0,52,,,,0,,,0.0,93,,0.0,3,,control,,0.0,3,1,,,free_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
94,reeeznyl,,0,0,52,,,,0,,,0.0,94,,0.0,3,,treatment,,0.0,3,0,,,paid_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
95,nk1ozd9b,,0,0,52,,,,0,,,0.0,95,,0.0,3,,treatment,,0.0,7,0,,,paid_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
96,hsqt27wj,,0,0,52,,,,0,,,0.0,96,,0.0,3,,treatment,,0.0,8,0,,,paid_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
97,yj6utito,,0,0,52,,,,0,,,0.0,97,,0.0,3,,control,,0.0,6,1,,,free_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
98,lnf7sloi,,0,0,52,,,,0,,,0.0,98,,0.0,3,,treatment,,0.0,14,0,,,paid_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
99,a9lzpd7n,,0,0,52,,,,0,,,0.0,99,,0.0,3,,treatment,,0.0,6,0,,,paid_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
100,clldrpw5,,0,0,52,,,,0,,,0.0,100,,0.0,3,,treatment,,0.0,14,0,,,paid_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
1,nb352xw9,CHAPKOVSKI,0,2,52,intro,Instructions,2026-01-13 12:19:32.125858,1,,,0.0,1,,0.0,4,,control,,0.0,11,1,,,free_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
2,02dt41v2,,0,2,52,intro,Instructions,2026-01-13 12:19:57.501856,1,,,0.0,2,,0.0,4,,treatment,,0.0,3,1,,,free_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
3,hrnibdd0,5c5ff87f8c0552000109d7de,0,2,52,intro,Instructions,2026-01-13 12:27:22.014726,1,,,0.0,3,,0.0,4,,treatment,,0.0,8,1,,,free_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
4,0aiehn2r,5ebbc0b64fa5d7198e40eb2b,0,3,52,intro,comprehensionQuestions,2026-01-13 12:27:34.951269,1,,,0.0,4,,0.0,4,,treatment,,0.0,14,1,,,free_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
5,72ynqf5l,695c0d0826bfa6a67f9d13ed,0,52,52,post_exp,FinalForProlific,2026-01-13 12:29:33.818757,1,,,120.24,5,,97.42,4,,control,,0.0,5,1,,,free_data,90.0,17.0,"[{""type"":""page-load"",""detail"":{""path"":""/p/72ynqf5l/main/Trade/15""},""ts"":""2026-01-13T12:36:25.085Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-13T12:36:29.281Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-13T12:36:29.847Z""},{""type"":""click"",""detail"":{""tag"":""LABEL"",""name"":null,""id"":null,""type"":null},""ts"":""2026-01-13T12:36:31.630Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-0"",""type"":""radio""},""ts"":""2026-01-13T12:36:31.631Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-0"",""type"":""radio""},""ts"":""2026-01-13T12:36:31.631Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-13T12:36:34.893Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-13T12:36:36.951Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-13T12:36:37.889Z""},{""type"":""click"",""detail"":{""tag"":""BUTTON"",""name"":null,""id"":null,""type"":""submit""},""ts"":""2026-01-13T12:36:43.123Z""},{""type"":""form-submit"",""detail"":{},""ts"":""2026-01-13T12:36:43.123Z""}]",1,-2.86297242693207,0,97.42,0.0,97.42,,0,4pnyq9ay,,,,,0
6,tenals7u,59a7cfeb7ff2320001ec59d9,0,49,52,post_exp,Demographics,2026-01-13 12:33:46.935134,1,,,1244.44,6,,99.14,4,,treatment,,0.0,11,1,1,,free_data,30.0,5.0,"[{""type"":""page-load"",""detail"":{""path"":""/p/tenals7u/main/Trade/15""},""ts"":""2026-01-13T12:50:28.524Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-13T12:50:39.692Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-13T12:50:41.560Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-0"",""type"":""radio""},""ts"":""2026-01-13T12:50:47.076Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-0"",""type"":""radio""},""ts"":""2026-01-13T12:50:47.077Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-13T12:50:47.879Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-13T12:50:49.676Z""},{""type"":""click"",""detail"":{""tag"":""BUTTON"",""name"":null,""id"":null,""type"":""submit""},""ts"":""2026-01-13T12:50:50.847Z""},{""type"":""form-submit"",""detail"":{},""ts"":""2026-01-13T12:50:50.849Z""}]",1,-2.86297242693207,0,99.14,0.0,99.14,,0,4pnyq9ay,,,,,0
7,85sklq0c,5e1f7b5450f6aa0122fcef8b,0,6,52,main,Trade,2026-01-13 12:35:39.868372,1,,,0.0,7,,0.0,4,,treatment,,0.0,10,1,,,free_data,,,,,,,0.0,0.0,,,0,4pnyq9ay,,,,,0
8,aes53fug,60ddc62b071a009e0b0c2922,0,52,52,post_exp,FinalForProlific,2026-01-13 12:35:48.635523,1,,,121.64,8,,98.14,4,,treatment,,0.0,5,1,0,,free_data,100.0,7.0,"[{""type"":""page-load"",""detail"":{""path"":""/p/aes53fug/main/Trade/15""},""ts"":""2026-01-13T12:44:22.604Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-1"",""type"":""radio""},""ts"":""2026-01-13T12:44:26.622Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-1"",""type"":""radio""},""ts"":""2026-01-13T12:44:26.622Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-13T12:44:27.310Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-13T12:44:29.504Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-13T12:44:31.614Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-13T12:44:32.517Z""},{""type"":""click"",""detail"":{""tag"":""BUTTON"",""name"":null,""id"":null,""type"":""submit""},""ts"":""2026-01-13T12:44:33.350Z""},{""type"":""form-submit"",""detail"":{},""ts"":""2026-01-13T12:44:33.351Z""}]",0,-2.86297242693207,0,97.14,1.0,98.14,,0,4pnyq9ay,,,,,0
9,8tps2isy,6631997e0554bb6d25062fd4,0,52,52,post_exp,FinalForProlific,2026-01-13 12:39:37.543402,1,,,111.87,9,,97.14,4,,control,,0.0,3,1,,,free_data,100.0,25.0,"[{""type"":""page-load"",""detail"":{""path"":""/p/8tps2isy/main/Trade/15""},""ts"":""2026-01-13T12:58:44.643Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-0"",""type"":""radio""},""ts"":""2026-01-13T12:58:51.421Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-0"",""type"":""radio""},""ts"":""2026-01-13T12:58:51.421Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-13T12:58:51.878Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-13T12:58:55.744Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-13T12:58:56.263Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-13T12:58:57.353Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-13T12:59:00.989Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-13T12:59:01.748Z""},{""type"":""click"",""detail"":{""tag"":""BUTTON"",""name"":null,""id"":null,""type"":""submit""},""ts"":""2026-01-13T12:59:03.834Z""},{""type"":""form-submit"",""detail"":{},""ts"":""2026-01-13T12:59:03.835Z""}]",1,-2.86297242693207,0,97.14,0.0,97.14,,0,4pnyq9ay,,,,,0
10,baicjhts,66fd3f6c93c24ecc119be354,0,52,52,post_exp,FinalForProlific,2026-01-13 13:39:22.662260,1,,,100.73,10,,97.14,4,,treatment,,0.0,10,1,0,,free_data,100.0,1.0,"[{""type"":""page-load"",""detail"":{""path"":""/p/baicjhts/main/Trade/15""},""ts"":""2026-01-13T13:46:55.517Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-13T13:47:01.099Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-13T13:47:01.926Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-13T13:47:02.445Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-0"",""type"":""radio""},""ts"":""2026-01-13T13:47:11.640Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-0"",""type"":""radio""},""ts"":""2026-01-13T13:47:11.641Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-13T13:47:12.234Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-13T13:47:13.138Z""},{""type"":""click"",""detail"":{""tag"":""BUTTON"",""name"":null,""id"":null,""type"":""submit""},""ts"":""2026-01-13T13:47:14.333Z""},{""type"":""form-submit"",""detail"":{},""ts"":""2026-01-13T13:47:14.334Z""}]",1,-2.86297242693207,0,97.14,0.0,97.14,,0,4pnyq9ay,,,,,0
11,e7ngb17q,5f1833a16e55c522eeaf4dbe,0,52,52,post_exp,FinalForProlific,2026-01-13 13:41:08.788415,1,,,107.3,11,,99.43,4,,treatment,,0.0,10,1,0,,free_data,20.0,10.0,"[{""type"":""page-load"",""detail"":{""path"":""/p/e7ngb17q/main/Trade/15""},""ts"":""2026-01-13T13:48:47.685Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-13T13:48:59.795Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-13T13:49:01.361Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-0"",""type"":""radio""},""ts"":""2026-01-13T13:49:03.762Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-0"",""type"":""radio""},""ts"":""2026-01-13T13:49:03.762Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-13T13:49:04.795Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-13T13:49:05.592Z""},{""type"":""click"",""detail"":{""tag"":""BUTTON"",""name"":null,""id"":null,""type"":""submit""},""ts"":""2026-01-13T13:49:06.945Z""},{""type"":""form-submit"",""detail"":{},""ts"":""2026-01-13T13:49:06.946Z""}]",1,-2.86297242693207,0,99.43,0.0,99.43,,0,4pnyq9ay,,,,,0
12,8tiob781,558996f2fdf99b7ae47f5ed2,0,52,52,post_exp,FinalForProlific,2026-01-13 13:44:31.217544,1,,,118.02,12,,99.57,4,,treatment,,0.0,13,1,1,,free_data,50.0,15.0,"[{""type"":""page-load"",""detail"":{""path"":""/p/8tiob781/main/Trade/15""},""ts"":""2026-01-13T13:53:13.385Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-1"",""type"":""radio""},""ts"":""2026-01-13T13:53:25.343Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-1"",""type"":""radio""},""ts"":""2026-01-13T13:53:25.343Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-13T13:53:27.186Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-13T13:53:30.103Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-13T13:53:30.683Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-13T13:53:30.815Z""},{""type"":""click"",""detail"":{""tag"":""BUTTON"",""name"":null,""id"":null,""type"":""submit""},""ts"":""2026-01-13T13:53:31.693Z""},{""type"":""form-submit"",""detail"":{},""ts"":""2026-01-13T13:53:31.694Z""}]",0,-2.86297242693207,0,98.57,2.0,99.57,,0,4pnyq9ay,,,,,0
13,10ba1h9i,673e222bdb1a35935b3075f1,0,52,52,post_exp,FinalForProlific,2026-01-13 13:45:11.395849,1,,,122.77,13,,97.42,4,,control,,0.0,3,1,,,free_data,90.0,9.0,"[{""type"":""page-load"",""detail"":{""path"":""/p/10ba1h9i/main/Trade/15""},""ts"":""2026-01-13T13:57:54.351Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-0"",""type"":""radio""},""ts"":""2026-01-13T13:58:00.337Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-0"",""type"":""radio""},""ts"":""2026-01-13T13:58:00.337Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-13T13:58:05.003Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-13T13:58:10.699Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-13T13:58:11.584Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-13T13:58:14.557Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-13T13:58:15.232Z""},{""type"":""click"",""detail"":{""tag"":""BUTTON"",""name"":null,""id"":null,""type"":""submit""},""ts"":""2026-01-13T13:58:17.671Z""},{""type"":""form-submit"",""detail"":{},""ts"":""2026-01-13T13:58:17.673Z""}]",1,-2.86297242693207,0,97.42,1.0,97.42,,0,4pnyq9ay,,,,,0
